#0: Time(Hour),1: Summer_(May 1_October 31)_Price [Cents kWh-1],2: Winter (November 1 - April 30)[Cents kWh-1],https://www.oeb.ca/consumer-information-and-protection/electricity-rates
0,8.7,8.7
1,8.7,8.7
2,8.7,8.7
3,8.7,8.7
4,8.7,8.7
5,8.7,8.7
6,8.7,8.7
7,11.2,15.5
8,11.2,15.5
9,11.2,15.5
10,11.2,15.5
11,15.5,11.2
12,15.5,11.2
13,15.5,11.2
14,15.5,11.2
15,15.5,11.2
16,15.5,11.2
17,11.2,15.5
18,11.2,15.5
19,8.7,8.7
20,8.7,8.7
21,8.7,8.7
22,8.7,8.7
23,8.7,8.7
